round,strategy,accuracy,f1,auc,fairness,comm_cost,selected_clients,selected_client_names
1,greedy,0.8377777777777777,0.34626865671641793,0.703294165465765,0.33333333333333337,0.6666666666666666,2,IoT_Garage_Door.csv;IoT_Weather.csv
2,greedy,0.8377777777777777,0.34626865671641793,0.709072349702546,0.33333333333333337,0.6666666666666666,2,IoT_Garage_Door.csv;IoT_Fridge.csv
3,greedy,0.8377777777777777,0.34626865671641793,0.709113919373314,0.33333333333333337,0.6666666666666666,2,IoT_Garage_Door.csv;IoT_Weather.csv
4,greedy,0.8377777777777777,0.34626865671641793,0.7090261611794701,0.33333333333333337,0.6666666666666666,2,IoT_Garage_Door.csv;IoT_Weather.csv
5,greedy,0.8377777777777777,0.34626865671641793,0.7090076857702399,0.33333333333333337,0.6666666666666666,2,IoT_Garage_Door.csv;IoT_Weather.csv
